1,1,0
0,2,1
3,1,2
1,0,0
23,26,36
0,0,2
25,33,32
5,11,9
30,37,86
0,0,1
24,26,18
19,15,14
42,32,33
22,22,25
57,56,67
2,0,0
15,8,14
0,1,1
30,50,38
1,0,2
3,3,2
1,0,1
80,76,80
1,6,1
2,0,3
1,0,0
0,2,0
5,7,21
39,37,39
5,8,11
1,0,0
1,0,0
2,1,2
5,7,10
0,2,0
47,32,45
0,2,2
1,1,4
0,1,0
0,1,0
1,0,0
17,16,15
5,7,4
3,1,1
1,2,0
0,1,1
0,2,2
1,0,1
2,3,3
13,9,8
0,0,1
4,2,4
2,3,1
3,1,3
1,0,0
0,1,3
1,0,0
0,0,1
1,0,1
1,2,0
0,1,0
0,0,1
0,1,0
2,1,1
319,116,138
1,0,0
1,0,1
1,2,2
1,0,0
1,1,3
1,0,1
2,2,0
0,0,1
0,1,0
3,2,1
1,1,0
0,3,3
1,8,6
0,0,1
4,2,0
0,1,1
5,3,7
0,1,1
1,2,3
0,0,1
0,1,0
13,13,15
1,0,3
0,2,0
1,1,1
0,0,2
2,0,2
1,0,1
2,0,2
70,96,96
3,2,5
14,16,25
70,76,89
1,0,0
2,4,1
2,1,0
0,0,1
5,4,0
4,1,2
1,1,0
0,1,0
13,18,9
1,0,1
0,5,5
0,1,0
0,1,0
3,1,3
0,1,0
19,40,25
0,3,1
172,202,226
3,3,4
1,1,1
1,0,1
0,0,1
8,18,19
4,8,5
1,2,0
5,8,8
1,2,4
4,2,4
60,55,58
0,0,1
1,1,5
1,0,0
0,1,0
0,2,2
0,1,2
0,0,1
13,15,22
6,6,5
1,2,1
2,1,1
2,0,0
1,1,1
83,81,88
9,3,5
0,0,3
2,2,1
29,12,26
3,4,5
7,5,6
1,0,0
1,6,8
0,0,1
147,207,167
6,4,3
6,4,11
39,37,37
7,6,8
0,0,1
13,27,40
4,3,5
2,1,2
1,0,0
0,0,2
0,1,0
8,7,4
1,0,3
3,4,4
2,2,3
326,370,372
1,2,1
431,576,556
7,8,10
0,0,1
0,1,0
221,213,197
1,0,0
21,20,13
2,5,3
0,0,1
1,0,0
550,612,642
4,5,9
1,0,0
0,1,1
0,2,5
6,5,3
6,6,5
69,77,76
1,0,3
2,1,5
1,0,0
0,1,1
3,0,2
0,1,0
26,15,13
11,6,10
16,16,24
1,0,0
0,0,1
2,1,0
0,2,1
0,1,0
2,1,1
0,1,0
0,0,1
1,1,4
2,0,1
6,4,4
268,245,334
24,27,33
96,90,89
12,14,17
0,0,1
1,2,2
1,1,0
0,0,1
0,1,0
1,3,1
3,8,5
4,1,3
4,8,2
0,0,2
7,4,8
1,0,5
132,157,164
12,17,8
0,0,1
1,0,0
1,0,1
7,13,12
141,169,169
0,0,1
2,0,4
1,0,0
1,0,2
1,0,1
8,15,13
0,1,0
0,1,0
2,0,0
12,19,23
4,5,2
15,24,29
0,0,1
5,1,6
1,9,6
0,0,1
1,0,1
424,554,550
0,0,1
0,0,2
1,1,4
1,2,1
2,3,2
2,2,5
134,186,176
0,0,1
1,1,1
569,600,709
0,1,0
0,0,3
0,1,3
17,32,34
1,2,0
0,5,1
229,230,281
2,4,3
1,0,0
2,3,3
32,19,35
0,0,1
17,15,19
4,4,4
0,1,0
3,4,2
1,1,6
52,72,60
1,0,0
17,18,15
4,5,0
2,2,1
3,3,4
64,91,105
0,1,1
2,3,2
0,0,1
58,36,52
0,0,1
24,25,40
0,1,0
1,1,0
12,16,18
0,0,3
14,16,20
41,67,55
1,1,1
6,9,10
3,4,3
2,2,2
3,4,2
0,0,1
1,1,2
1,3,3
3,2,3
1,0,0
1,2,4
5,6,10
18,16,26
1,0,1
11,9,3
2,3,2
0,0,1
110,122,100
0,1,0
0,1,0
0,1,1
0,0,2
18,15,15
0,2,1
40,31,31
1,1,0
1,0,0
4,3,2
0,0,2
0,1,0
0,0,1
1,1,0
0,0,1
29,36,38
12,5,4
23,17,22
5,8,14
1,0,1
14,22,24
1,0,2
0,0,1
0,1,0
1,0,1
25,20,46
4,6,9
1,0,0
20,17,29
4631,5214,5613
1,1,0
0,0,1
5,2,5
1,0,0
9,9,7
0,0,1
0,1,0
0,0,1
0,0,1
0,1,1
4,3,2
7,2,2
4,2,2
6,9,11
3,2,7
2,5,7
11,7,11
0,1,0
0,0,1
0,1,0
0,0,1
3,2,2
113,90,112
0,2,0
5,4,7
5,2,0
3,9,4
1,1,0
0,0,1
0,0,1
1,1,0
1,0,0
24,37,41
0,1,0
7,1,2
2,1,0
0,1,0
1,0,1
1,4,2
4,2,1
41,44,38
4,3,7
24,23,21
13,22,20
4,11,8
1,0,0
2,2,1
6,9,8
0,0,1
0,1,0
0,0,1
14,21,12
7,4,6
15,18,37
692,722,793
7,20,18
4,6,2
2,4,0
45,54,72
0,2,1
1,0,1
46,43,53
4,5,5
37,35,43
2,0,0
0,0,1
1,0,0
1,1,0
0,3,0
7,8,10
0,1,2
3,1,1
2,0,2
1,1,0
9,4,6
1,1,1
0,1,0
1,1,0
3,4,6
0,0,1
0,0,1
2,1,0
1,1,1
0,0,1
0,1,0
1,0,1
16,19,9
7,5,4
0,1,0
0,0,1
1,3,4
23,19,13
46,30,62
0,1,0
4,1,1
630,832,804
9,10,8
2,2,0
0,4,0
5,2,7
2,5,1
6,2,2
2,8,1
1,2,2
0,2,0
2,6,14
0,0,1
5,2,3
0,0,1
42,38,47
1,3,1
6,11,8
11,7,4
1,0,0
5,8,4
0,1,2
12,14,16
14,4,7
0,0,1
0,1,1
0,1,1
0,2,0
9,1,1
52,47,56
9,4,7
0,1,0
1,1,3
25,23,35
1,1,1
0,0,1
1,1,1
1,1,2
0,1,0
17,16,10
8,6,15
4,4,8
1,0,2
0,1,2
1,0,0
2,4,3
2,0,2
14,10,8
34,37,38
13,19,15
45,46,56
7,4,10
1,0,0
0,2,1
0,1,1
0,0,3
4,7,1
3,1,5
3,0,2
5,5,14
3,4,2
2,0,1
29,15,18
3,1,2
112,136,134
0,0,1
12,13,13
14,11,8
1,1,0
11,7,5
3,2,0
198,239,279
3,6,6
3,3,3
14,20,12
1,0,4
5,10,3
0,1,0
378,440,542
0,3,3
8,12,17
1308,1513,1492
0,0,1
0,0,1
1,0,1
1,1,2
2,0,1
0,2,1
0,1,1
1,0,0
4,2,2
0,1,3
1,2,3
2,1,4
0,1,0
4,3,0
0,1,2
32,33,31
0,1,0
9,15,14
0,1,0
0,1,1
11,15,13
4,1,3
10,13,5
2,2,2
221,282,239
37,49,47
2,1,1
40,62,59
8,16,15
6,7,8
1,2,2
18,20,18
0,3,3
28,28,33
2806,3294,3662
3,3,2
0,1,0
4,3,4
301,402,437
3,9,0
6,3,5
1,5,3
0,1,0
144,184,185
1,0,0
14,12,8
106,43,273
650,693,728
6,5,10
20,12,15
5,9,6
228,213,214
3,8,10
0,0,1
27,21,29
91,90,113
2,2,1
1,0,0
0,0,1
167,213,237
10,6,8
13,10,19
1,2,1
1,1,2
19,19,30
1,1,0
0,1,0
1,1,0
2,0,1
3,5,8
1,1,1
2,1,1
542,642,709
1,0,0
2,0,0
0,3,0
6,5,1
5,3,5
0,1,3
1,0,1
13,17,16
9,12,7
8,3,3
0,0,1
29,35,33
1,1,0
0,1,0
4,3,5
0,1,0
40,46,51
3,2,2
0,1,0
0,0,2
2,1,1
1,1,0
0,0,1
9,15,12
1,0,4
0,1,0
0,0,1
3,2,4
0,1,2
2,1,3
2,4,1
1,0,0
2,1,4
2,0,0
2,0,2
378,447,466
80,78,86
216,215,208
208,198,272
816,827,939
76,86,97
1,2,1
120,119,135
0,0,2
367,475,466
238,267,264
54,71,63
73,73,102
26,38,48
791,863,1054
520,578,663
388,409,422
1187,1287,1410
31,37,24
27,50,63
197,208,217
1186,1349,1466
1158,1283,1354
66,61,78
42,56,62
280,343,381
113,117,148
0,1,4
18,17,17
96,119,136
2807,3201,3397
97,113,101
663,741,779
8,5,13
120,142,153
11,24,19
125,140,147
1,2,3
8,9,13
350,409,385
3,1,1
209,273,248
1,0,0
88,98,108
0,1,2
487,572,605
1,1,0
34,34,39
3,5,5
24,30,28
464,523,549
832,1007,1003
1582,1696,1848
1078,1196,1281
27,22,32
1114,1176,1232
700,788,848
126,128,144
18,20,17
341,335,382
76,71,71
3,9,7
390,408,437
83,107,118
269,320,315
496,575,550
1122,1313,1390
392,414,462
903,945,1044
1,2,3
888,994,1049
190,232,232
708,770,805
1088,1090,1249
236,230,280
726,934,918
374,428,461
103,92,108
167,160,203
128,158,207
103,128,114
581,688,744
475,541,584
553,676,700
1339,1528,1652
358,402,458
1268,1267,1426
24,42,30
46,55,49
2,0,0
4,1,3
0,1,0
2,1,0
92,112,84
237,292,291
453,437,478
117,126,148
50,73,57
153,182,145
40,39,52
546,632,690
146,134,172
127,134,180
262,260,310
168,171,176
80,83,79
203,206,237
708,795,810
1,1,2
1087,1139,1173
958,1103,1251
204,219,255
12,16,18
487,550,631
332,343,405
5,5,4
25,16,25
283,303,347
31,42,38
215,235,255
558,645,713
4,2,0
3,2,8
63,77,77
2341,2694,2944
245,256,287
0,4,3
4,1,2
11,9,13
360,396,458
216,208,235
625,659,762
22,22,20
16,20,18
0,1,3
407,475,483
133,172,196
1,1,1
5,2,7
7,12,9
60,79,66
137,145,186
20,18,19
24,17,27
0,1,2
0,2,0
3,1,3
6,3,7
0,1,1
0,1,0
1,2,1
8,6,6
2,2,0
26,25,23
8,19,14
3,8,7
13,13,7
40,56,67
96,103,104
21,20,13
1,0,1
0,0,1
12,10,12
4,11,10
16,19,17
0,3,1
123,109,136
5,9,10
1,0,1
167,167,217
6,14,7
4,7,6
0,0,1
35,38,43
10,17,13
0,2,2
2,4,6
1,1,0
2,7,4
3,2,3
31,30,47
4,3,5
12,9,14
1,0,1
2,0,1
3,4,7
21,19,25
11,16,11
24,32,19
2,2,3
1,0,1
23,27,23
0,0,1
131,138,135
679,680,814
252,282,286
290,331,347
65,81,92
98,110,102
0,1,1
0,0,3
1,3,3
21,34,34
2,9,3
557,652,772
142,166,170
100,77,93
282,386,353
14,12,15
46,52,57
895,933,1061
978,1133,1255
79,122,129
2,0,1
356,401,456
1683,1896,2088
377,424,463
8,16,13
81,81,85
36,45,43
303,332,367
339,358,383
14,11,10
39,55,50
57,51,82
170,191,204
1,0,0
0,1,1
176,181,203
527,589,601
28,47,34
945,1076,1160
154,163,196
31,29,26
30,38,43
131,157,170
20,23,19
24,15,22
50,48,56
55,78,73
162,174,182
144,178,188
1,2,0
41,57,57
8,13,19
16,23,11
12,17,11
11,6,5
1,0,1
1,1,0
485,480,514
14,16,25
142,146,169
34,27,36
4,3,0
5,7,9
6,11,9
4,10,13
9,10,25
7,9,8
7,10,6
265,302,319
61,76,89
0,1,0
1,0,2
12,13,11
99,108,130
1,1,3
508,562,633
116,99,106
6,8,10
28,38,35
572,628,707
0,1,0
8,17,15
20,16,17
1,1,0
1,1,1
0,0,1
1,3,7
576,689,693
0,4,3
545,592,686
244,264,317
3,3,3
762,942,937
291,363,372
424,497,474
0,1,0
10,19,19
4,8,8
3,2,2
3,2,3
0,0,2
0,1,2
29,45,31
66,64,76
386,476,506
2,1,4
1,3,1
362,428,439
703,825,841
47,45,63
142,175,184
1460,1572,1733
119,131,140
711,844,840
129,137,161
0,1,2
4,1,3
22,34,48
1364,1541,1650
163,188,181
34,28,43
230,250,258
118,101,116
9,9,3
66,51,82
87,97,122
53,61,61
40,43,56
24,18,28
247,291,302
5,4,4
94,125,123
224,224,229
66,81,71
36,40,53
17,17,24
59,61,77
22,14,13
0,1,0
193,217,231
3,3,4
2,4,1
179,219,267
100,113,136
749,866,972
17,12,22
489,532,577
454,562,562
732,847,980
901,976,964
703,753,795
445,497,541
780,911,944
294,324,385
388,404,447
237,257,266
277,319,327
809,872,1012
353,402,412
30,47,43
104,125,134
1110,1324,1376
347,366,416
463,504,549
956,1137,1141
278,299,336
307,323,362
596,647,783
453,454,517
144,148,159
217,251,268
1386,1601,1810
0,2,1
66,53,60
184,198,198
2147,2254,2530
38,43,56
37,32,42
42,52,47
1,3,1
1,0,2
0,1,0
93,114,120
1,2,0
10,13,11
4,9,11
2,3,3
10,8,5
2,4,3
224,248,297
405,491,508
36,46,48
17,28,23
168,195,194
617,635,710
12,17,19
115,138,146
1,4,2
7,11,6
253,258,296
340,366,412
1,0,0
1,1,0
0,0,1
2,1,3
66,81,96
279,307,325
588,689,756
189,218,209
0,0,1
1,0,1
141,171,178
6,1,6
18,14,25
30,49,39
87,106,135
21,31,23
3,10,11
1,0,2
19,33,23
3,0,1
148,173,213
4,6,4
0,1,1
0,1,0
1,0,0
22,20,20
88,117,108
68,75,70
5,11,13
0,1,0
1,0,0
0,0,2
10,11,20
8,6,11
13,6,19
1,3,0
20,27,30
42,44,43
1,0,0
3,7,4
35,42,46
3,2,3
2,7,4
0,0,1
0,1,0
1,0,1
150,184,219
715,883,905
1440,1631,1721
769,859,958
177,225,225
4,0,0
2623,2863,3071
0,1,0
14,9,20
911,1076,1189
18,19,18
24,23,31
4,5,3
5914,6603,7051
187,194,247
5,4,7
136,177,178
7,14,13
3,6,3
73,68,90
34,33,35
357,381,424
227,249,257
27,28,40
234,233,290
95,114,105
736,848,905
883,964,1101
236,261,312
229,282,296
45,41,52
2,1,4
22,30,36
42,62,59
20,36,22
3,2,6
796,860,940
12,18,26
39,33,50
78,76,95
425,511,479
181,187,174
2,4,4
70,49,76
0,2,1
30,34,41
242,254,281
2484,2817,3188
217,260,258
441,467,520
440,418,484
176,199,227
18,16,21
976,1038,1100
176,209,226
200,251,247
1,2,1
1,2,1
616,608,646
0,2,0
0,2,0
3,5,3
1,1,2
419,480,510
290,318,332
3,0,2
0,5,2
662,681,697
0,2,0
551,565,630
2831,3168,3289
127,154,175
82,108,95
125,119,141
2,0,1
3,1,1
119,146,163
28,26,31
6,11,9
0,2,1
3,1,2
1,0,0
966,1175,1249
40,41,44
33,39,51
1198,1301,1391
337,390,386
308,377,412
395,476,444
927,1024,1036
121,140,136
53,61,45
53,43,72
53,46,36
107,135,152
10,16,9
2794,3253,3558
4,2,2
726,809,881
176,208,220
158,203,181
8,4,11
282,297,322
3083,3233,3501
33,46,41
1128,1277,1358
552,697,754
1,2,1
408,503,524
370,408,489
290,353,380
1,0,1
185,227,262
37,44,41
285,300,368
939,1051,1059
48,52,62
125,122,138
250,300,356
5,2,4
39,38,57
117,126,127
529,544,623
2804,3124,3405
204,253,245
688,851,870
43,53,55
1,0,1
115,145,159
2,5,4
1,3,5
1,4,3
10,7,8
812,855,987
998,1045,1161
267,287,345
860,958,992
8,6,9
456,470,541
392,461,508
348,336,414
1,0,0
1,2,1
0,1,0
119,121,134
1,1,0
2,2,1
367,359,391
306,305,320
46,75,38
1281,1418,1625
43,49,54
41,53,63
27,25,28
7,12,8
7,7,1
3,3,7
25,31,38
0,1,1
4,8,3
98,119,114
436,476,529
212,257,298
17,11,15
3,7,7
57,65,83
62,78,85
9,6,16
10,4,17
5,3,0
638,744,705
102,161,153
38,28,37
457,481,547
54,46,69
813,897,991
444,476,528
85,94,123
259,287,326
1,3,2
291,334,361
271,284,328
37,53,43
0,0,1
490,491,553
1267,1494,1613
97,133,127
71,64,80
405,438,486
140,169,165
674,710,740
188,176,191
297,290,347
6,13,12
95,127,126
313,357,376
11,21,22
4,5,9
70,76,74
9,15,13
0,1,8
0,0,1
0,1,0
6,4,3
0,1,0
4,2,6
1,0,1
1,0,0
1,0,0
1,2,1
1,2,1
0,6,9
2,0,1
0,1,0
3,2,3
3,4,3
44,42,51
10,12,9
2,1,1
4,5,6
11,14,8
2,4,5
8,6,4
2,0,0
1,2,2
4,0,8
2,1,5
0,2,0
7,10,9
2,2,3
7,5,7
9,11,9
8,10,6
6,3,9
15,15,22
5,2,6
4,8,5
6,7,7
0,0,1
2,0,1
13,18,6
2,0,4
5,8,5
48,53,36
12,8,10
4,4,11
0,1,2
2,7,9
0,1,0
1,0,0
14,20,14
2,2,4
3,7,11
3,4,8
15,22,15
0,0,1
2,3,1
223,217,231
44,53,39
4,9,15
1983,2151,2287
545,615,718
2,3,1
1929,2279,2342
0,2,2
43,47,48
155,175,186
9,9,7
499,553,617
3,5,0
0,0,2
222,287,308
401,446,456
213,255,264
23,23,29
73,70,82
302,307,341
233,269,313
802,907,996
1062,1213,1220
160,179,235
345,390,390
1,1,0
10,5,23
2,7,5
0,1,0
0,2,0
0,4,1
5,4,2
2,3,0
4,2,1
3279,3328,3828
228,238,281
0,2,1
123,138,151
45,45,42
1442,1489,1634
1391,1453,1630
1,5,4
2870,3324,3451
192,192,171
16,17,17
38,55,60
202,208,264
419,426,490
919,1032,1089
2155,2314,2479
1509,1685,1675
154,162,161
11,5,6
4,7,11
3,2,5
706,767,763
16,16,21
0,1,1
0,0,1
4,16,13
21,17,22
0,0,1
2093,2322,2430
7345,8025,8792
1,3,3
3,1,0
7753,8293,8921
714,855,782
2724,3237,3417
4252,4910,5255
1580,1698,1834
2917,3285,3592
2035,2038,2271
4973,5323,5845
582,563,730
367,456,504
5735,6184,6954
5263,5932,6401
741,773,880
1806,2104,2180
800,883,910
8474,8844,9815
1454,1564,1829
1760,1951,2048
10,4,10
347,406,418
88,90,122
105,134,135
53,51,41
1041,1165,1260
294,320,351
328,395,388
7,5,11
0,1,0
101,132,110
142,128,172
0,1,1
4,4,10
0,1,0
69,79,77
7,8,12
3,0,1
1,0,0
9,12,5
1,2,1
17,7,11
9,8,10
10,8,4
0,1,0
11,10,20
8,17,10
5,2,1
3,4,6
3,9,10
0,0,2
1,2,0
1,0,0
5,5,9
1,0,1
0,0,1
2,1,2
3,4,4
5,1,7
77,75,88
3,1,6
0,5,7
9,4,8
88,100,105
16,14,12
3,3,2
4,4,4
4,7,4
4,4,2
8,6,8
2,4,2
1,6,8
1,0,2
50,50,56
1,1,3
1,1,1
24,26,22
15,14,11
2,0,1
460,485,501
21,23,27
169,216,220
8,18,15
0,0,1
25,20,24
760,833,926
25,21,18
3,7,4
72,71,74
944,984,1108
175,199,237
121,139,136
135,154,125
169,186,213
19,13,23
20,28,26
1,1,0
3,3,3
84,75,83
250,267,345
3,4,2
0,0,1
16,19,18
0,0,2
0,0,1
3,3,5
3,3,1
2,1,3
1,0,0
38,30,42
1,0,0
263,362,353
352,378,396
28,31,28
0,0,1
2,3,6
103,109,127
3,1,4
2,0,1
3,5,10
948,1107,1169
41,26,44
3,3,5
691,813,877
4,3,9
109,129,151
9,14,10
11,11,16
220,290,282
300,295,346
831,896,965
0,1,2
258,364,310
2,3,4
0,0,2
576,663,697
225,198,239
1,0,1
0,1,0
316,402,403
140,155,174
337,373,394
387,403,448
331,371,412
4,7,1
21,12,15
15,30,24
13,17,13
1,1,1
23605,26026,28305
27701,32404,34764
3146,3526,3859
105,128,137
9,12,6
268,267,294
823,955,1045
35,36,32
176,172,186
4,6,7
165,174,201
4943,5539,5906
147,168,226
4405,4847,5302
11014,11942,13392
5310,6063,6181
9,10,14
1894,2194,2289
54,62,62
15,11,11
4,1,1
56,69,53
3,1,3
499,573,622
7,12,11
244,272,310
252,245,269
5034,5532,6081
133,89,127
0,0,1
1496,1663,1887
0,3,0
2,0,1
3411,3827,3934
1214,1289,1405
95,140,142
540,616,635
22,19,20
1,0,2
0,1,1
3,3,3
6,6,7
5,8,7
3,2,3
3,2,6
2,2,2
1,1,0
291,353,373
95,126,153
5,12,12
1,0,2
893,877,992
148,148,149
512,560,530
7,8,7
4650,4979,5326
41,50,31
68,62,64
161,165,189
11,4,6
0,1,0
0,1,0
106,115,149
46,44,59
46,37,53
200,243,249
1790,2093,2243
22,32,22
5,6,10
0,0,1
3,4,2
105,111,144
2489,2660,2906
824,913,914
57,65,88
516,634,700
108,121,145
11,11,8
499,530,535
0,1,1
6,10,16
904,996,1102
236,278,289
152,168,189
434,521,539
0,1,0
144,140,164
6,4,5
151,171,165
162,201,212
178,215,247
186,204,220
1175,1281,1382
1061,1276,1342
1029,1149,1256
1072,1103,1286
683,733,849
685,858,872
260,280,332
0,0,1
66,64,79
1,4,2
12,8,9
126,162,140
36,41,44
1154,1447,1406
110,76,123
219,246,256
112,117,135
109,141,148
99,122,128
82,95,88
5,12,9
4,0,3
0,1,0
4,2,5
1,0,1
3,3,4
13,13,16
1,1,2
3,1,1
300,345,371
10,23,11
1,3,1
2,1,0
3,4,4
3,4,4
2,0,0
39,39,36
1,2,1
1,1,1
335,342,377
3,0,1
474,566,606
426,477,530
5,3,4
2,2,2
11,9,13
3,1,1
272,323,339
50,43,48
0,1,0
47,47,63
37,42,36
3,1,1
18,13,25
834,944,1017
449,472,514
124,139,153
259,316,341
272,296,288
254,288,288
36,34,36
109,114,116
66,75,83
346,395,398
277,310,338
118,117,120
133,158,172
288,362,358
101,132,122
82,101,109
1,0,2
422,433,507
0,1,1
87,88,104
307,367,373
1,1,3
488,543,573
8,9,19
3031,3313,3884
439,535,480
409,417,476
7,1,3
1340,1528,1640
11,8,9
2817,3211,3339
454,539,553
107,119,108
20,14,12
4,11,4
76,92,96
30,32,27
1,1,0
2,0,0
0,1,1
2,3,2
104,115,111
1,1,1
1,0,0
6,5,5
0,0,2
25,22,25
1,4,1
2,2,2
0,0,1
0,1,0
0,2,1
1,0,0
1,0,0
6,8,6
35,43,35
0,0,1
45,24,44
47,51,40
16,32,36
84,94,122
16,19,18
407,503,475
2,5,9
5,5,1
208,220,268
154,157,202
451,462,504
6,19,21
3,2,3
1,0,1
788,889,1005
126,170,154
985,1075,1165
330,427,433
17,19,26
184,210,231
11,16,22
9,15,18
3,6,5
19,14,13
29,33,41
1,0,0
1,1,1
7,4,5
11,8,13
28,33,32
0,2,1
4,6,11
13,18,23
1,0,0
48,55,66
5,4,4
1,2,3
3,0,3
5,4,5
5,10,4
27,32,33
14,22,24
97,112,127
9,14,16
35,53,56
256,269,296
1,10,5
0,0,1
34,31,46
2,4,0
0,4,0
24,24,27
9,3,6
59,52,89
39,50,43
7,10,9
0,0,1
1,0,0
1,1,2
7,8,4
3,0,1
8,14,15
0,0,2
1,0,2
33,35,60
1,3,1
2,3,4
1,0,0
1,1,1
10,21,19
43,40,37
49,49,40
8,17,22
1,3,5
34,34,39
0,1,0
0,1,1
58,67,67
776,766,913
3,3,1
2,5,3
363,450,416
6,4,4
1438,1571,1671
1654,1852,1944
2,5,2
284,293,329
136,125,134
108,109,113
50,47,53
1561,1882,1903
266,353,317
422,482,531
291,342,355
408,439,486
1329,1396,1551
903,1006,1054
350,475,475
2207,2393,2648
761,833,903
0,1,0
0,1,0
113,148,176
40,38,36
41,48,55
35,36,46
1131,1311,1409
251,303,318
771,881,1009
173,164,200
373,372,448
29,41,42
688,755,797
8,10,9
129,149,157
135,174,192
1,2,1
14,16,14
388,394,441
540,568,596
104,89,109
248,279,311
612,709,704
47,49,39
280,301,322
37,38,41
128,123,141
20,15,19
257,299,328
242,263,278
1735,1971,2089
113,110,118
216,263,270
9,7,7
249,287,283
582,671,734
5,14,9
937,968,1023
139,163,194
5,3,3
0,0,1
14,24,14
25,28,28
0,0,1
225,200,254
5,2,5
623,728,711
674,775,808
373,395,427
299,312,349
900,1042,1144
248,237,323
721,803,884
995,1164,1208
703,775,843
403,470,438
733,763,919
198,218,207
669,732,772
552,642,644
258,296,315
198,189,189
47,64,64
481,527,521
165,198,241
1,1,0
2,0,2
863,949,999
645,800,848
167,245,251
185,187,157
3278,3828,4176
2745,2917,3295
784,831,891
927,1115,1094
97,80,107
240,255,319
1,3,3
259,312,319
47,53,44
3,2,5
88,71,88
4,7,1
1,0,0
1,2,1
0,0,1
85,91,99
2,2,7
18,17,20
1955,2033,2285
360,372,440
470,556,609
253,260,307
67,75,83
13,19,18
3,5,5
288,310,346
100,107,121
126,136,160
32,34,37
33,46,47
1777,2126,2190
169,175,164
8,16,25
151,177,189
284,335,401
1419,1630,1696
118,124,138
0,4,1
9,18,18
78,84,110
22,24,25
33,46,38
133,122,146
1,1,0
46,66,68
13,10,12
84,106,91
19,31,33
698,798,841
3,1,3
39,53,41
8,4,17
123,119,127
34,31,34
11,8,4
5,5,3
31,24,41
1,0,1
330,321,377
121,172,129
273,290,294
3,2,3
60,58,60
610,632,672
11,21,13
2,4,6
9,11,8
114,135,107
5,3,4
30,34,39
397,430,481
298,365,392
13,13,14
5,19,12
899,971,1037
2,0,3
139,137,157
761,847,894
755,837,913
368,422,423
151,167,168
48,46,44
7,6,10
18,27,24
6,3,4
62,78,96
435,469,545
20,23,18
520,538,637
1954,2122,2357
34,22,38
48,64,58
59,61,60
0,0,1
39,42,34
47,35,42
10,18,18
516,520,617
2336,2626,2815
93,93,123
9,8,9
1,6,4
123,134,135
68,74,76
160,151,145
290,365,375
0,0,1
122,137,162
1,1,6
1,1,3
1,0,1
0,3,1
1,0,0
21,17,23
1,0,0
179,201,202
565,611,695
271,292,348
456,537,545
9,21,22
1,0,1
625,667,724
72,76,69
26,32,27
72,100,85
989,1106,1209
43,45,66
515,594,575
63,91,99
46,54,50
523,596,642
389,437,491
222,283,274
5,1,4
2337,2651,2856
761,808,849
7,4,3
0,1,0
11,11,12
0,1,0
16,19,27
3122,3503,3872
175,181,180
475,495,570
290,333,423
316,362,370
275,290,338
720,813,879
150,163,193
367,358,430
78,83,86
2,4,3
0,1,1
1571,1655,1781
39,29,48
3108,3528,3784
7,6,9
188,233,264
0,0,1
107,122,108
1,0,1
197,211,236
1305,1396,1569
227,237,276
532,619,681
4,0,2
29,45,42
371,429,466
340,407,424
52,48,43
48,70,65
18,25,18
41,60,48
27,19,25
1388,1510,1716
4,3,5
61,97,77
44,41,55
16,14,15
192,205,211
523,601,677
605,639,742
290,355,368
2,8,3
1152,1345,1453
9,9,11
3,1,0
133,158,174
218,243,234
657,754,751
223,233,275
121,115,140
13,20,16
924,983,1046
75,70,63
664,751,825
87,78,107
577,639,688
51,48,65
2747,3072,3367
263,303,320
1059,1162,1239
446,546,546
19,34,33
195,198,247
1256,1428,1548
2990,3420,3788
1573,1749,1949
179,193,204
372,401,484
77,79,93
38,48,51
202,247,267
380,361,439
11,13,10
495,520,574
399,504,499
0,0,1
4,3,4
589,619,717
17,22,16
40,56,61
16,19,20
116,139,171
391,467,480
1151,1346,1423
4,12,9
2,1,0
6,7,8
1,0,0
2,0,0
6,3,4
7,4,12
7,8,11
28,17,18
24,31,33
30,43,27
0,1,1
4,4,7
5,3,1
100,112,118
11,8,14
52,63,77
4,4,5
6,10,8
1,0,0
1,2,2
2,1,3
0,4,2
0,0,1
2,1,1
4,6,13
16,17,18
4,9,3
1,9,3
5,2,3
45,52,61
74,61,69
48,46,60
4,7,14
4,2,4
9,13,12
30,28,24
1,0,1
1,2,2
46,51,53
48,52,60
9,10,8
14,8,11
1,5,3
19,25,27
2,1,0
16,13,16
0,0,2
0,1,0
13,18,10
16,16,14
55,65,54
4,5,10
0,1,2
0,0,1
1,0,1
83,105,137
0,0,1
1,2,2
0,1,2
0,1,0
1,0,1
3,6,3
2,1,0
8,12,13
424,467,538
43,49,55
4,0,2
0,0,1
12,19,20
4,3,1
0,1,0
2,3,2
3,4,7
1,3,3
30,45,33
64,60,71
13,6,10
2,7,6
5,6,3
98,92,111
24,15,17
19,13,13
13,16,15
4,7,16
9,9,12
6,6,4
5,5,8
44,48,51
15,28,28
13,21,18
20,32,26
0,0,2
1,3,3
28,36,25
35,34,38
111,136,157
40,38,59
49,50,57
8,3,1
110,109,114
1,1,1
110,142,132
3,0,0
148,118,141
205,213,215
19,16,20
203,249,265
692,783,870
16,18,18
630,732,741
8,2,2
462,546,605
164,152,172
35,46,57
10,4,6
265,276,304
142,186,216
64,79,87
381,457,447
652,698,768
260,301,331
31,35,31
1687,1869,2090
148,178,181
736,837,942
339,405,434
1330,1478,1597
1331,1508,1575
688,769,860
155,178,177
384,410,436
2,1,4
